fullId,category
354c37c168778a0bd4830313df3656b,Couch
3591b4c764217d2833e4e0fe8cce118e,"Lamp,TableLamp"
359ddad69aa0f111a07d426e67d479b,"Lamp,TableLamp"
35b4c449b5ae845013aebd62ca4dcb58,Couch
360fff3feecb161321eee0f69ef7eada,"Lamp,LampPost"
36179e51944bd454e9186c52976f79ea,Desk
36451bcafbc60df875aa7f24a9b6003a,"Lamp,WallLamp"
364ea921dbd5da869a58625fdbc8d761,"Lamp,FloorLamp"
3669c9b2954c730e492d9da2668ec34c,"Chair,OfficeSideChair"
366b8a4c8e38961597910e2efc6028df,"Lamp,TableLamp"
3671585fbadc167435836c728d324152,Chair
3688cb05ea0b9eeed3c82c4b78ea6ccc,Chair
369555d5aca3e7e65a31d91ec836a511,"Lamp,TableLamp"
36980a6d57dac873d206493eaec9688a,Couch
36a507da28434cfef25a209e4eace29c,"Desktop,Computer"
36c40e8bd123ab8659eca69a6ee3e3b,Desk
36d314f3b118caa9bb557fc9202b7772,Chair
36eec640d10487f035836c728d324152,"Table,AccentTable"
37162998ee0bcd8fa4ebc85488905081,"Chair,OfficeChair"
3744f426114304949b94c3d7c602ac6,Chair
374e87fdee7711491e046801e2748f1a,Chair
37536823b69caa4fc39a00da16746b95,"Chair,OfficeChair"
375c6cce56f3967ed323d15bd4f8b2d,"Lamp,DeskLamp"
37669b95ea1493e015db41c14447f,"Bed,QueenBed"
3768c89ac578b7bd290dcdea57874bf,"Bed,SingleBed"
376a9fe5fa365019116162acefe23592,"Table,DiningTable"
3789c5b85f49b21ef7628281ecb18112,"Chair,Recliner"
3789d23c3c3ad1f68615c611a4c511ec,"Table,EndTable"
3797290f1dc83a3ab0e5659877cf3f6c,"Chair,OfficeChair"
3799a4d787d31c0bc580fdeb5460f6d6,"Chair,SideChair"
37a0450d563c75fee6fd37924022d82,"Lamp,TableLamp"
37bdcc285f0e310a9a50826758767f2d,Table
37c9c7dbbc630a98e3f7a74e12a274ef,Table
37cfcafe606611d81246538126da07a8,Couch
37d81dd3c640a6e2b3087a7528d1dd6a,"Lamp,CeilingLamp"
37e24da771ac31cfd1a4117555fc7e56,"Chair,Chaise"
37f5b81952124b6379e4b7d98f1d0362,Desk
3815c868bef2993f5db1960046b987bb,"Lamp,FloorLamp"
3820449f17744298847dc1a0820caba6,"Table,DiningTable"
383955142f43ca0b4063d41fae33f144,"Chair,OfficeChair"
3852e3c7c6f016bfea820475e83f3f42,"Lamp,CeilingLamp"
385c078fc97e004445e347cbfcc5715e,Desk
385fa89d0af971cfe3f7a74e12a274ef,"Lamp,DeskLamp"
3896caf2057eed81589929e81650825e,Chair
389ed34a0c989e325fceaa39a8353bde,"Chair,OfficeSideChair"
38a4328fc3e65ba54c37b9ce3a3de242,Couch
38cb236f6a521259cc2e054c56e9a85a,"Lamp,DeskLamp"
38d1b38b9a719e45ee106795de609335,"Lamp,TableLamp"
391005d8f1291cb71bb088904f7cb154,"Table,AccentTable,RoundTable"
391458d5097646ac8bd24d13dcc47e64,"Lamp,CeilingLamp"
392093300321b9e1eca22c501ad0a77a,"Table,EndTable"
3928ff39e32dbddbf91663a74ccd2338,"Chair,OfficeChair"
398c1d570b642b6cf91663a74ccd2338,"Chair,OfficeSideChair"
399f92d609ba14ddab9281d3b84673cf,"Chair,Chaise"
39a4902a6a36c3eb5715ea578ae09bb6,"Bed,PosterBed"
39b851143b4f68ba21d25a6a55757584,Table
39f04e9c22b0d0cf2c4b0d505faea008,Desk
3a191383f77054e5e62afa4fb0a1acdd,"Bed,SingleBed"
3a2abb9d8c39e9ceb2608bc8dec0a3,"Table,CoffeeTable"
3a59317d833fe0d2f95721d2346bede,"Lamp,WallLamp"
3a6aa3994e3eeb3e56d62eb4972720c,"Lamp,WallLamp"
3a7d8cdd40caf21d9bbf5a74df382a,EndTable
3aa613c06675d2a4dd94d3cfe79da065,Couch
3aab3cf29ab92ce7c29432ec481a60b1,Couch
3ac855eb532ed682fa58e2c43125b2bb,"TableClock,Clock"
3b109c1cd75648b71a9a361595e863ab,Couch
3b12920e051f4c224288dcbf58c916f6,GameTable
3b384a4919d180a666ef9dd2f3ef27d3,Table
3b3b35ab4412c3263edd525d249a1362,Table
3b3fdf5af4afca7e35836c728d324152,"Lamp,CeilingLamp"
3b9e28ad033825b6d0ae74ce506ca590,"Table,AccentTable,RoundTable"
3baacc59dc30783a524dd35a546a4c2b,Chair
3bc766749e4e4a7fe3f7a74e12a274ef,"Chair,AccentChair"
3bd57e05db01e224e7e684d25d4dcaf0,"Lamp,TableLamp"
3c389c01263d2eaf2b3e9b6eb52d35df,"Couch,Sectional"
3c56ceef171fa142126c0b0ea3ea0a2c,Couch
3c5b6c749ac441cb93b55327c66a07aa,Chair
3c5db21345130f0290f1eb8f29abcea8,"Lamp,DeskLamp"
3c8d9f3cae15c5b4a14ceb6c31aad9bd,"Bed,QueenBed"
3c8e1b76539879cbd460222cb89ed054,"Computer,Desktop"
3c9747ff49d0da71f91663a74ccd2338,"Chair,OfficeSideChair"
3c991b31710144c5923e4a84d4dce694,"Table,RoundTable,DiningTable"
3cce48090f5fabe4e356f23093e95c53,Couch
3d14f0782e488c8bc19762eaa7ba40f,"Bed,KingBed"
3d16b54a7c7c2fe5c6e8e7cc29274f4b,"Computer,Desktop"
3d1a0d8cffd60a7ba24bd1faebd6fb35,"ChestOfDrawers,Armoire,Wardrobe"
3d5f670616613d29948e91a0263c6132,"Table,CoffeeTable"
3d87710d90c8627dd2afe8d5254a0d04,Couch
3d95d6237ea6db97afa2904116693357,Couch
3d988ea2b68f48c7492d9da2668ec34c,"Chair,OfficeSideChair"
3da5a089163c42d6b1611e41ced1df21,Chair
3db845813ee82c80504721639e19f609,Chair
3dbda863da1b282654a29524abf83a72,"Bed,QueenBed"
3dbdceaa43192caae5595fbfd7d35143,"Bed,QueenBed"
3dc39c34c37860da2ef1c225dc7772c5,Chair
3df20e86818847dcd054cd3079273293,"Bed,SingleBed"
3df44d30265f697e7e684d25d4dcaf0,"Chair,AccentChair"
3e2674731e05d378fef82c7bcd59b346,"Lamp,TableLamp"
3e3b3a84b8d6efae1ef97136d2d899aa,"Lamp,FloorLamp"
3e499689bae22f3ab89ca298cd9a646,Couch
3e4add6d11527e942a1b7fd901fe2b5,"Lamp,CeilingLamp"
3e8b1eb505ddb44f410ddc2a849d0f0b,"Table,RoundTable"
3e94d08327a9299f7b6fd5468f603b31,"Bed,SingleBed"
3e98e07ee7d21ce829d459c2bbbc21be,"Lamp,TableLamp"
3efdb8aaea0809e19f73111a9e2e25a3,"Lamp,FloorLamp"
3f0c653382885c85a6549f480bb10af8,Couch
3f14c153dc861c0990453a996fcb7627,"Table,DiningTable"
3f4e88498f4e54993f7e27638e63d848,"Chair,Recliner"
3f6cbfc955e3a82e2f3bfb1446a70fbe,Couch
3f75a5cd629226a43bc7843c125d3dc1,"Table,DiningTable"
3f7687103941a9318b65dd205be0c282,Desk
3f7eb5ef5d304040d847cb32379eb854,"Lamp,CeilingLamp"
3f8d834473dc52e1566636e42679cc7f,"Desktop,Computer"
3f8f1d7023ae4a1c73ffdca541f4749c,Couch
3f90f35a391d5e273b04279a45e22431,Couch
3fa2fccd96f3e5b5347185e772ead5bd,"Chair,Recliner"
3fae0625f3cf5e862678f553478310df,"Chair,OfficeChair"
3fc6ab5d3c52c128d810b14a81e12eca,"Chair,OfficeChair"
3fcb0aaa346bd46f11e76965808086c8,Couch
3fe66d805ad6e9fa7c71402b590aefb0,"Chair,SideChair"
3fedc734552e9dd5eab575381f101f5f,"Lamp,CeilingLamp"
400369fdca7608a531292d1fc01277d8,"Table,DiningTable"
40060ca118b6dd904d3df84a5eca1a73,Couch
40b750b16916406f240dccf3def00669,"Computer,Desktop"
40be95503c8cc0285ca3862a7efa6401,"Lamp,CeilingLamp"
40f7d82bb5bbb83dbc6e92ada35e127c,Chair
41022d0988f12b6fe3849910c5019154,Chair
4106b3d95b6dc95caacb7aee27fab780,Couch
417f87a1ec01ac754ca84d60642ec7e8,Desk
41896e1532fe1e63bda72093f9b5aa73,Chair
419f20227894dc7076a08c718ebb1576,Lamp
41c5a45c63f07f46c1c74fb098c415cf,"Lamp,CeilingLamp"
41e5c55dde0d8caa35836c728d324152,"Lamp,FloorLamp"
41f3ad2781ee196bad0e80a2288e336,"Lamp,DeskLamp,TableLamp"
41ffb4ec3d22e9dd9e7e7bd5f870f40d,"Table,CoffeeTable"
420709f63a0b15ca35836c728d324152,Chair
421746966acf9b175ecd29875b6f0d44,Chair
424a14c84cd36bc322ed2ef5fc90e25,"Lamp,CeilingLamp"
424d8380d42b2cdac0169cd3bf2650a0,Chair
4251eebf69022ff35ecd29875b6f0d44,Chair
4253695095470de9b4666fbdae371226,"Chair,Chaise"
426db2f3fe938957cee20fe660dc58ca,"Lamp,FloorLamp"
42df32ea024077732463600025db2266,Chair
42df67bcad713396e9750bcb34c78caa,"Table,AccentTable"
42e04bea569f4873dd5cf959690bb73f,"Lamp,CeilingLamp"
42f923455a78ddac4c0a96bcf8072e44,"Bed,QueenBed"
4307657b2731fd392c37553db37ec752,"Couch,Loveseat"
432a5dc7998c61556ab1a912a88dca35,Bed
43331224b618033f2cba66dc6aeabcd4,Desk
433c55dc486ff83398b2240479533a01,"Lamp,DeskLamp"
4353aa4950c32e12f1783a44a88d6274,Chair
43569dc880494256b40f0ac0fb9a650d,"Chair,OfficeChair"
4363eb3e65ada91ae3f7a74e12a274ef,"Chair,OfficeChair"
43656f715bb28776bff15b656f256f05,Couch
43a79ef3ba97e34c273d0d46c49e9e78,"DraftingTable,Desk"
43c2d65000358d096a0bba4d9f766f91,"Lamp,FloorLamp"
43d9f70037dbbf69dc89a28b5e6678e0,Chair
43e3da7acd808efe95235f96cfddf39f,Desk
43e6737af92f63acc8ab9067fbd9681d,"Chair,AccentChair"
440e3ad55b603cb1b071d266df0a3bf5,Couch
44451873dc7f7aeeabbb228a4b8fe979,"Chair,ChairWithOttoman"
4446234d12158c42b161f36d4e309050,Chair
4461bc94fa290df623cc5830459cc4a2,"Lamp,CeilingLamp"
44708e57c3c0140f9cf1b86170c5d320,Couch
449e9304a455598ee7e684d25d4dcaf0,"Lamp,TableLamp"
44a061adafadd8f1c52f71eb5231e856,"Computer,Desktop"
44a45261946097233c3232c16536093d,"Lamp,DeskLamp"
44cd0ca3b96ea62c1759e141360faf0d,"Lamp,DeskLamp"
44d1dac026839e25f690049a092c5efc,"Lamp,FloorLamp"
45587567f6f4d20cf004563556ddb36,Table
4582262ce8084cc135836c728d324152,Chair
45be49f893ced3dcce95d4f87db23638,Desk
46000d9cdbab4aa8c8757e7eb90e558a,Desk
462eed7395ecad9e3f7a74e12a274ef,Couch
46317b104a2ff39298d5fc0473d00a1c,Chair
465cb28961d2680bbda72093f9b5aa73,"Chair,Recliner"
466ed029d1acae054199ce3660e593e,"Table,EndTable"
4694509af1ab3d3d5f16c469ffeb982e,"Desktop,Computer"
46b4926583a467919f1cb2f8eb14c2c,"Chair,Chaise"
46c8f742ae31294cb4a4ddb21cda79e5,"Chair,AccentChair"
46cef01263d9b449405738a4d4d0fc7f,Table
4735568bd188aefcb8e1b99345a5afd4,Couch
473a6aaa8da5b0b1d810b14a81e12eca,"Table,EndTable"
4743c6feeda10ecd79368d1198f406e7,"Table,DiningTable"
474b82a849e5064fa9dea4db53ba3dd,"Chair,Chaise"
4760c46c66461a79dd3adf3090c701f7,Couch
4784f714476e908843638dabe1eb5336,Desk
47a6033fe59c7565386587cdaf0d33b3,"Computer,Desktop"
47ac4f73d91f8ff0c862eec8232fff1e,Chair
47ad0af4207beedb296baeb5500afa1a,Couch
47b32bdc02e4025780d6227ff9b21190,"Chair,OfficeChair"
47c45ac7187a9674421b433358248213,"Couch,Sectional"
47ffbf55cf17271daa240859797ece5b,Chair
48045af90c7959e5738e43095496b061,"Table,AccentTable"
480fa0aa1cd17b12426f9b8d387ec2fe,"Table,EndTable"
48205c79d48ca2049f433921788191f3,Couch
4820b629990b6a20860f0fe00407fa79,Couch
4822040b168c73f6cc3a1029dd9b482e,"Bed,LoftBed"
482307b59d7693f3e6c284ea82116e,Chair
4855971647f786b642e1bb4fe264125f,"Chair,SideChair"
48e23032b7128bcbfc0035da39bd5e1,"Lamp,WallLamp"
48e75386f4befb3bdb95bf570adb8a59,"Bed,QueenBed"
48e9dedf26baaad4ebeb8f91be624923,"Chair,Recliner"
48fa24d3bd3760d18857f7f29fcde7bd,"Bed,LoftBed"
4937b123afd4186f347185e772ead5bd,"Chair,Recliner"
494d01d656c097a0f9e8cd846ef13776,"Lamp,FloorLamp"
49647be2c7460c5b8749901456352d5,"Lamp,FloorLamp"
497e53b02b65750fac6b8e58caf61f95,"Bed,SingleBed"
49918114029ce6a63db5e7f805103dd,Chair
499be58242407271391e4d6c585a697a,Desk
499edbd7de3e7423bb865c00ef25280,Couch
49a5c5f524eb73b8391e4d6c585a697a,"Table,EndTable"
49ce1344c3c8a652f9883d2fd957d60f,"Table,AccentTable,RoundTable"
49d6f351e82d186b366971e8a2cdf120,"Couch,Loveseat"
49e32db593fce3431967d62992131707,"Table,CoffeeTable"
49fd516bb039d44fe3f7a74e12a274ef,Chair
4a1510e398260ba36b31862e09495f2,"Chair,AccentChair"
4a16000a8c7b589fa488d7ec43cf3aca,Chair
4a279fa9266a06b235836c728d324152,Chair
4a5fa41eb0fff4496316c951e41c61a5,"Table,CoffeeTable"
4a8342bae986e48e504721639e19f609,"Table,RoundTable"
4aac71c8560fe0a8848927fd73ed0548,"Lamp,CeilingLamp"
4ab439279e665e08410fc47639efb60,"Chair,SideChair"
4ab7032faa9e947045c6cb69e0968783,"Chair,Chaise"
4ac2d95bbb9c03d1e5fc53e1eb2fc4a7,"Lamp,FloorLamp"
4afe3d1ef68515bdd6a6b5838ef6b356,"Chair,SideChair"
4b1de41a31d4d798cf48ae153052b71a,"Lamp,TableLamp"
4b2119939de4f6e892cc1f9d231c0f76,Desk
4b22b93f9f881fe3434cc1450456532d,"Table,EndTable"
4b4b745af2c816c28ffa76d198ce7f6c,"Table,AccentTable"
4b542690e6c3f9e9414c588848cd04c,Chair
4b62e46f46ab7d5f37445e82d5b75b1,"Bed,QueenBed"
4b89230dc93401f6ee6badef079d1381,"Lamp,LampPost"
4b904e1d68d09dd3e15e36ac023c5182,Chair
4be0f809a66f1797ad9d8182e90fd7fb,Desk
4bef89dfcc42a8756f1ad7def14e2855,Chair
4c1d6b12b48a80b0ebd10747ca93b13b,"Chair,BeanBag"
4c4bea9ed3315cfe11fc2b865c2a185b,"Bed,QueenBed"
4c5d2b857e9b60a884b236d07141c1a6,Couch
4c62e3c4f9e46d015da963e90d88cb74,"Lamp,TableLamp"
4c775cfff4afba83b02c91492945da50,"Chair,AccentChair"
4ca3850427226dd18d4d8cbfa622f635,Couch
4cb7347f6a91da8554f7af0f5a657663,Couch
4cd18b8c953fbcf2d68b4f303fa1b6e3,"Bed,LoftBed"
4cd19483d852712a120031fb55ce8c1c,Couch
4cd2130db6e2dc0be3f7a74e12a274ef,"Bed,SingleBed"
4cf4ca85d2685b9b98d5fc0473d00a1c,"Lamp,FloorLamp"
4d1f19b21f2694c298d5fc0473d00a1c,"Table,AccentTable,RoundTable"
4d33fb26aa7baeef88dcbe86402c7c15,Couch
4d79744318fd844d9c030a45baec7b84,"Lamp,WallLamp"
4d8209e980d0c447f1783a44a88d6274,Table
4dc3e9e293450817d3dad974dc098fa1,"Table,EndTable"
4dc5a3cc6eb1e3b75497d5aec9fa2efe,"TableClock,Clock"
4dc9f86110ea40aaa570c6c691c987a8,"Lamp,FloorLamp"
4dd15f5b09c1494e8058cf23f6382c1,Couch
4e0aabe8a65ddc43e019184dd4eea7e1,"Lamp,CeilingLamp"
4e506543deffac2421a1e46684efba4c,"Chair,SideChair"
4e55d210e77d52ddb161f36d4e309050,"Bed,QueenBed"
4e66141787b7719b495b4d7aa0d3ece,"Lamp,TableLamp"
4e714a627c5cb5ec5c3654528317cdb2,"ChestOfDrawers,EndTable"
4e856618f29fd0b335836c728d324152,"Lamp,FloorLamp"
4ed802a4aa4b8a86b161f36d4e309050,Couch
4eed9ad9465482d543b9eef399a0841d,"Chair,SideChair"
4ef1c8ad9c72263cdc6d207f01b16dd0,Couch
4efde5d7dfad17354f13c1c9631f2b03,Chair
4f006d22cff8d6c345d01f51967f1346,"Bed,DoubleBed"
4f061233795740bb411c679938d00104,Chair
4f20a1fe4c85f35aa8891e678de4fe35,Couch
4f4ce917619e3d8e3227163156e32e3c,"Chair,OfficeSideChair"
4f7d9da0977c48ca2b3e9b6eb52d35df,"Lamp,WallLamp"
4fa3a2c2b7ff8766a1c637e821f12a67,"Chair,BeanBag"
4fbc051d0905bb5bdaeb838d0771f3b5,Couch
4fc1466294510ac34656c648e523259c,"Table,CoffeeTable,RoundTable"
4fd20c1142b642221403e6cccbe91852,"Chair,SideChair"
4fe4ece12ccf5fc787c4d5470f8b581,"ChestOfDrawers,Armoire,Wardrobe"
5027bd5ab457e99068821642e9a54505,Chair
5059db423da580655434c907eed264ff,"Bed,QueenBed"
505a7d1ac1b92bcab398a1cfd1079875,GameTable
506000587c25a81bab9281d3b84673cf,"Chair,Chaise"
5099522a60fe1a069f7ca02f24fb08a,"Table,EndTable"
50a33d7afeb81fdc45efc2a4540bf41,Desk
50ac71533d4bfdf2c5b48973abb55017,Bed
50ae769c4f1e1d88f91663a74ccd2338,"Chair,OfficeChair"
50b21efadb3692347b0284d1ea60f713,"Bed,LoftBed"
510b1295f70873e2f91663a74ccd2338,"Chair,OfficeChair"
5116452b7826dfd92548598e855f0844,"Lamp,WallLamp"
51223b1b770ff5e72f38f5bd71072746,"Bed,LoftBed"
512905c0211b947edc6f96c9bb9e3ae6,Chair
5142e809212f8c314500047017815f5f,"Chair,AccentChair"
5179edb45a24a785fbd4fd7714358815,"Lamp,FloorLamp"
51b4f0fd600a7cdc580a266ffa083ba4,"Lamp,LampPost"
51ddb98b62d242c234b77b4127aa78ab,"Computer,Desktop"
525109ea19096fe8eeee03ae21af2d39,"Lamp,CeilingLamp"
525d48d65079b2003f222a37719e9945,"Table,EndTable"
527b2d1e964f056383be1aa5a5ab0c80,"Desk,DraftingTable"
529a8ea690d920e97c661da21bb3f81,"Lamp,LampPost"
52a74b32b7f821573a4942768501ab9f,Desk
52b21f73be2c3ae2a7f67d299f7e7c6d,Table
52d307203aefd6bf366971e8a2cdf120,Couch
52fb4f59922cfb1ea5f3b6ec2d0317e9,"Lamp,WallLamp"
5305f5138855dbc58aaae3d020f5ddf8,Desk
530cae09a07c0ba6361d80c8c47c32c4,"Computer,Desktop"
5328231a28719ed240a92729068b6b39,Couch
534c7e2c9495d7987b6fd5468f603b31,"Lamp,DeskLamp"
5359b4d9702ac4d975aa7f24a9b6003a,"Bed,QueenBed"
5360bb53166e73958b424343280aeccb,"Lamp,FloorLamp"
536b309e40d761de4934781ff2a9c3aa,Chair
537438b5f127b55e851f4ba6aaedaaa8,Couch
539f43ddbf64660acf004563556ddb36,"Lamp,FloorLamp"
53aed3390123e35e586ad40cf4e34ff2,"Bed,QueenBed"
53af1ea051d78e799904d527fb5485ad,"Lamp,CeilingLamp"
53bac55dfe78177282889f551cb32a81,"Lamp,WallLamp"
53bc49f45214d8d6ea73a64ae4344bc3,"Table,EndTable"
53c57e6db3ea3bf763f26b71f9dca732,EndTable
53d88f50e3abc2888dcbe86402c7c15,Chair
53f01d977de993442ea98d69e91ba870,Chair
54017ba00148a652846fa729d90e125,"Lamp,FloorLamp"
54036c402bf09ce98d5fc0473d00a1c,"Table,AccentTable,RoundTable"
54054535e70d9ca0f91663a74ccd2338,"Chair,OfficeSideChair"
5427b241cf817592d23899cb0d221770,Couch
546ccd72bfd2d2f38a2ed334b8dc14fc,"Chair,Chaise"
54b420da7102d792b36717b39afb6ad8,Couch
54d9556d51287bb470a43c2d978e502e,"Lamp,DeskLamp"
54fc7050b3360467d810b14a81e12eca,"Chair,OfficeChair"
5511166e3a0b199c4cc1952ae0d6e81a,"Bed,QueenBed"
554fa306799d623af7248d9dbed7a7b8,"Lamp,FloorLamp"
557b16b75dbcd41934c21226f456b73c,"Chair,SideChair"
557d878e747fa35db161f36d4e309050,Couch
558d924c557e9b3e963c4644d0a8155a,Chair
558e80a8883995b8136d9cfd13835101,"Table,EndTable"
559eab1d059d6b4c35836c728d324152,"Lamp,FloorLamp"
55abd427263bc2267f98595f18a6210f,Desk
55b002ebe262df5cba0a7d54f5c0d947,"Lamp,TableLamp"
55c34ff622e87671d1a63a2e2039ff73,"Bed,PosterBed"
55dc6f203de0cc5335836c728d324152,"Lamp,TableLamp"
55e997f2619d371de678940a81b1fee,"Lamp,CeilingLamp"
55ebdbdd7c63ffa4cb1a45efda434120,"TableClock,Clock"
55eea74e6f73173b49904d779af64a6e,"Lamp,TableLamp"
5640a5c88e698338dbd1b63b4e2df39d,Desk
569e2fce2f1ab3be617e9d9aa36a8137,Desk
56bd6bcf5034c7e2f9b9977a2406713a,Chair
56cfd1c474b7b88920c80e4850e77325,"Lamp,DeskLamp"
56d36a5330673e921e9e48db38a3f36,"Bed,QueenBed"
56e4cf075142f03ab610b0c94236463,Chair
570b4ae41aba0b33727501c203809d55,Table
570ee99e247c6cb0492d9da2668ec34c,"Chair,SideChair"
572250b1c642beb726a8b2787ac9ff6d,"Couch,Sectional"
5798957808d0273635836c728d324152,"Lamp,TableLamp"
57ca0a93f07cd504e3f7a74e12a274ef,"Bed,QueenBed"
57ea2d1d5ebbf3d26c0d00d7110e85c,"Lamp,WallLamp"
581c8baea2ec1161e8109480f4780398,"ChestOfDrawers,Armoire,Wardrobe"
582343e970abd505f155d75bbf62b80,"Table,RoundTable"
583deb9e5cf939a9daeb838d0771f3b5,"Chair,AccentChair"
584233a234c0d10dbde0361c27a5bd42,"Table,RoundTable"
5854a955cf150cf0cf004563556ddb36,"Lamp,FloorLamp"
5870f50be1100d638e6abafac3570db5,"Lamp,CeilingLamp"
5878a3d409883a87d98389993226024e,"Lamp,FloorLamp"
587d174c5f2b19c1d7e48afa5cc5db41,Chair
5893038d979ce1bb725c7e2164996f48,"Chair,OfficeChair"
58c49450594bef2afcb8d8c6d4df8143,"Lamp,CeilingLamp"
58e32cefd2f0ca13e938fdd9451c3206,"Lamp,TableLamp"
58f3e49e746363dcf91663a74ccd2338,"Chair,OfficeChair"
58f8fd169c9578e62f81cb887dc35578,GameTable
58fac51ccad0160df1783a44a88d6274,Table
59051ac1a34906c65e7087f2d9a278a9,"Table,AccentTable,RoundTable"
5929c6937d617f3acf7d397dd220c7e2,"Lamp,TableLamp"
593064cf774efd77e6d5242766a0c7bd,"Bed,ChildBed"
59cd90e24a68f3f5f1783a44a88d6274,"Table,DiningTable"
59d2182a89836e67845e78b431e4d529,"Table,AccentTable,RoundTable"
59dd1952c4cb0c13d976cbc4db5a7b92,"Table,EndTable"
59e9b9d7aee400b13df325aac2f73830,"Bed,SingleBed"
59ee0ee98def6f1e14b86d5282eb8301,Chair
5a018e80915977b476a53b207e11e829,"Bed,DoubleBed"
5a2b1761746cda396f4073a756763981,"Lamp,TableLamp"
5a38d21dd30f52e972463ee0ec4cc614,"Table,CoffeeTable"
5a550763e7705e532ea98d69e91ba870,"Table,AccentTable,RoundTable"
5a65feb208819bfd87e7a3bcbc629447,"Lamp,DeskLamp"
5a73e1367360203153bc197a01232a07,"Lamp,WallLamp"
5abda7d039ec115b72349ee87c19f053,"Lamp,FloorLamp"
5aeefb539699524044b2fa2cac0778f5,"Chair,BeanBag"
5b4a3107afc425be60ddc468fe733ed1,Table
5b5d0af8426e604df1783a44a88d6274,Chair
5b62582a39681d809699d7bc7fedec1c,GameTable
5b8a2074b476c79f7ff6ace05b36a5,"Table,EndTable"
5bad12e5d89859a08f3db5ef0d8147ff,"Chair,OfficeChair"
5bb8457da2bbc722d810b14a81e12eca,Chair
5bbcf08fabf2d50336b41ce3eef1f5be,"Bed,DoubleBed"
5bbfc93f9c406bcc85961c6522c6aaa,Chair
5bc916f8b9d0a7c6b40f0ac0fb9a650d,"Chair,OfficeChair"
5bdcd3d77e1c91f78e437a27fb25efdf,"Chair,OfficeChair"
5bf5096583e15c0080741efeb2454ffb,Couch
5bff01fa3839a59281187d9890753294,"Lamp,FloorLamp"
5c74e00952ec3f52b6abfc9a8887db97,"Lamp,TableLamp"
5c8ea11840795cb5f1783a44a88d6274,"Chair,SideChair"
5c9b4af9d0e9c132b161f36d4e309050,Chair
5caef73c425faf325c79875cd8347ddf,"Bed,CanopyBed,PosterBed"
5ccad26a07aa1bddb04aedb0fb5e1f7c,"Lamp,DeskLamp"
5cd597cccddc7c1f9b9977a2406713a,Chair
5cd800dbf6da5c093a2a9c51b7caf55f,"Bed,QueenBed"
5ce52c3b5b69576732208e596b26ebc,"Lamp,DeskLamp"
5ce562e0632b7e81d8e3889d90601dd1,Desk
5cea034b028af000c2843529921f9ad7,Couch
5d10c947cde5f37f2e7ed79f4f48ff79,Desk
5d2ed70e944a76954beec3b24722e27,Chair
5d439ca92869a9b0ca957c27dc69c4ec,"Lamp,DeskLamp"
5d45378d9d2e11ff497df23b9b74f339,GameTable
5d47d8a2ced5ab71f7c4b6297c2f26e,"Computer,Desktop"
5d4db38efb220efbd1cdb01b102e374e,Desk
5d60590d192c52553a23b8cb1a985a11,"Chair,OfficeChair"
5d9f1c6f9ce9333994c6d0877753424f,Couch
5db63af675507081118ddfdb81cc6068,Table
5dd9ef055fe3582687ccf9baec60b534,Desk
5df886f701ee337d1504c0466e77b005,"TableClock,Clock"
5e56b6ec9af7236c2d1c73495e51ab45,"Table,DiningTable"
5e8b956b799a439d8bd9de6b28931bb0,"Chair,OfficeChair"
5e9ec52b1556f8cc35836c728d324152,"Lamp,FloorLamp"
5ea73e05bb96272b444ac0ff78e79b7,Couch
5eadc7b99d994837284bf02a6c1efe2c,"Chair,AccentChair"
5eb6ad0960250dddffc127a39b3c57b1,Chair
5ec023ae5431281354e9211d1e7afbcf,"Table,DiningTable,RoundTable"
5ec6c52d6d5dbbddded4c23d05709216,"Lamp,CeilingLamp"
5ef67ccf8c21d6232214b7af7ac12e62,"Chair,Recliner"
5f0f17c97234b510b4bb271cfa904d13,"Chair,SideChair"
5f1437b18cec7dde97a7520540a0e77,Desk
5f1dec078cee0f78c580fdeb5460f6d6,"Lamp,FloorLamp"
5f2f90d83db6bcafe7e684d25d4dcaf0,"Armoire,Wardrobe"
5f34711aab1f2ff23f7e27638e63d848,"Bed,QueenBed"
5f3f11372141da8def0b2fc3511b6fbd,"Lamp,FloorLamp"
5f620c946e2bc95f1783a44a88d6274,"Chair,Chaise"
5f752a03d4f7fb9f35836c728d324152,Chair
5f78814147822df13a81c96f674b9d65,Chair
5fa6f16bfb61ee656140bfef23d33f2c,"Lamp,WallLamp"
5fabccb7eaa2adb19a037b4abf810691,Couch
5fb26d2cac0e7b028d2314678ee778a2,Chair
5fe6b79e75130974e8f8c11a24c52ebb,Chair
5fe6b94dce63fc59d4589db494f55afa,Chair
5fffafa504c7ee2a8c4f202fffc87396,Couch
601bf25b4512502145c6cb69e0968783,Couch
602526e4a9de3f2c822a33e080d0e71c,"Table,EndTable"
604dd4b3dae40c1c2a7c8c5a4620acb,"Bed,DoubleBed"
605ddd207eed0d81414aaa1b9210e59a,"Lamp,TableLamp"
6068920e350f1fcef04bb0474a98ba2b,"Lamp,TableLamp"
6072a4739c12979baa69dfdc5532bb13,Chair
607aa5897c24b7e3d810b14a81e12eca,"Table,CoffeeTable"
6083579c76e60aea25af37f812eb1801,Chair
608b5df0d5946c68400789f7122dfdab,"Lamp,WallLamp"
608ea98ce4a80a61aed393947b9cb125,"Table,RoundTable"
609489d1658078747252c133a7e17d94,"Lamp,FloorLamp"
